# fakerecherche.csv V1.0.2 - 07/01/2026 21:14:33;;;;;;;;;;;;;;;;;;;;;;;
module;timestamp;temps_ms;languesaisie;langueutilisee;modulelangue;questionoriginale;question;filtres;sql;tri;base;mode;moteur;nb_patients;pathologies;ages;residu;erreur;session_id;ip_utilisateur;rating;type_probleme;commentaire
search.py;04/01/2026 23:11;84;Auto;fr;glossaire_fr;hommes avec bruxisme diurne avec interposition linguale enfants ?;hommes avec bruxisme diurne avec interposition linguale enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;1;Infraclusion;;hommes avec bruxisme diurne av;;4a77ed52-a877-4d71-9957-ae43b3594f73;127.0.0.1;;;
search.py;04/01/2026 23:27;1514;ja;ja;glossaire_resolution;と リバースバイト 男性 ?;と リバースバイト 男性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;9;Supraclusion;;;;a1224868-8fb2-470b-807a-813d3189a381;192.168.1.149;👍;;Génial, gain de temps énorme.
search.py;04/01/2026 23:48;131;Auto;fr;glossaire_fr;Nombre de patients avec plaque papillon ?;Nombre de patients avec plaque papillon ?;"{""criteres"": []}";;;base25000.db;standarddeepl;gpt41mini;4;;;;;3a789a58-61fa-442a-b7d8-5f91be813fe5;127.0.0.1;;;
search.py;04/01/2026 23:58;120;Auto;fr;glossaire_fr;Nombre de patients enfants ?;Nombre de patients enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;69;;;;;e09ad6f4-8ed6-473f-ace1-c78eff071986;192.168.1.164;;;
search.py;05/01/2026 00:05;1329;Auto;fr;glossaire_fr;femmes ?;femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;6;Infraclusion;;femmes ?;;695346b0-eb37-42ec-b56e-b1d6f5c9409e;127.0.0.1;👎;Trop de patients;Beaucoup trop de résultats, impossible de trouver le bon.
search.py;05/01/2026 00:17;57;Auto;fr;glossaire_fr;Nombre de patients enfants ?;Nombre de patients enfants ?;"{""criteres"": []}";;;base25000.db;standarddeepl;gpt41mini;74;Infraclusion;;;;a26ec37c-83ea-402b-9fe6-11a570486495;127.0.0.1;;;
search.py;05/01/2026 00:21;1264;en;en;deepl;men ?;men ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;11;;;men ?;;7f127a67-39cf-4cf1-9947-f9527b448ed0;127.0.0.1;;;
search.py;05/01/2026 00:23;149;en;en;glossaire_resolution;Nombre of patients enfants with cephalometry ?;Nombre of patients enfants with cephalometry ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;88;;;nombre of patients enfants wit;;c29fb4ae-7cbe-460e-bdd3-7aee80d9ec91;127.0.0.1;;;
search.py;05/01/2026 00:33;1116;Auto;fr;glossaire_fr;avec occlusion inversée hommes ?;avec occlusion inversée hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;2;Classe II;;;;53ec5e73-837e-4c21-929f-d2e6872a2160;127.0.0.1;;;
search.py;05/01/2026 00:33;1479;en;en;glossaire_resolution;Nombre of patients of more of 12.959 years with hollowness men ?;Nombre of patients of more of 12.959 years with hollowness men ?;"{""criteres"": []}";;;base25000.db;standarddeepl;gpt41mini;13;Infraclusion;;nombre of patients of more of ;;46f498ad-ecc3-4192-95aa-c740b46426b7;127.0.0.1;;;
search.py;05/01/2026 00:38;3121;ja;ja;glossaire_resolution;より 未満 20.788 年 と 小顎症 と がらんどう 側面|左|控えめ ?;より 未満 20.788 年 と 小顎症 と がらんどう 側面|左|控えめ ?;"{""criteres"": []}";;;base25000.db;standarddeepl;gpt41mini;1;Béance;;;;37e678c2-5086-46f3-b4d2-2d78c7056fa0;127.0.0.1;👍;;Parfait, recherche rapide et efficace.
search.py;05/01/2026 00:43;1843;Auto;fr;glossaire_fr;femmes ?;femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;31;;;femmes ?;;75ddd9d1-8f08-4b03-bb86-f526d5c988da;127.0.0.1;👍;;Recherche impeccable !
search.py;05/01/2026 00:45;1422;Auto;fr;glossaire_fr;avec luxation méniscale hommes ?;avec luxation méniscale hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;22;;;avec luxation méniscale hommes;;7ee57c50-0ba3-4ac7-ac58-5d558e3d3b54;192.168.1.75;;;
search.py;05/01/2026 00:46;3383;en;en;glossaire_resolution;Nombre of patients enfants ?;Nombre of patients enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;1;Béance;;;;b0db641b-1a1c-49e3-b552-3777823c7da4;127.0.0.1;;;
search.py;05/01/2026 00:47;1726;Auto;fr;glossaire_fr;adultes avec infraclusion ?;adultes avec infraclusion ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;155;Infraclusion;;;;dee3cae2-5e7d-4cfc-af51-da18d188d31e;127.0.0.1;👍;;Génial, gain de temps énorme.
search.py;05/01/2026 00:53;518;ja;ja;glossaire_resolution;と 半月板脱臼 男性 ?;と 半月板脱臼 男性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;46;Béance;;;;556ca9a3-0782-4a06-bcf6-a09d27f33649;127.0.0.1;👍;;Super outil, très pratique !
search.py;05/01/2026 00:58;56;Auto;fr;glossaire_fr;Nombre de patients de plus de 12.959 ans avec béance hommes ?;Nombre de patients de plus de 12.959 ans avec béance hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;81;;;;;e8c2aaf7-6833-416f-ac38-63acb49abe7b;192.168.1.158;;;
search.py;05/01/2026 01:01;2140;en;en;glossaire_resolution;with emergency ?;with emergency ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;1;Classe II;;with emergency ?;;d26fbc21-5799-43ae-8296-a37d40eabbfa;127.0.0.1;;;
search.py;05/01/2026 01:06;3223;Auto;fr;glossaire_fr;adultes avec infraclusion ?;adultes avec infraclusion ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;3;Bruxisme;;;;fdddfc3f-a209-4ed1-addb-461aeda2f113;127.0.0.1;;;
search.py;05/01/2026 01:22;807;ja;ja;glossaire_resolution;Nombre より 患者 と がらんどう と う蝕 ?;Nombre より 患者 と がらんどう と う蝕 ?;"{""criteres"": []}";;;base25000.db;standarddeepl;gpt41mini;165;;;;;767cae27-7a7c-4da5-b5f7-21b8df03fffd;192.168.1.154;;;
search.py;05/01/2026 01:22;909;en;en;deepl;of more of 3.4689999999999994 years with hollowness men ?;of more of 3.4689999999999994 years with hollowness men ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;16;;;;;5f820727-2daa-442b-b357-e8a321aee519;127.0.0.1;;;
search.py;05/01/2026 01:33;3471;ja;ja;glossaire_resolution;大人 男性 ?;大人 男性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;146;Béance;;大人 男性 ?;;eb5472e5-5765-42bc-9c78-4e7b0e619939;192.168.1.146;;;
search.py;05/01/2026 01:53;111;Auto;fr;glossaire_fr;avec caries dentaires enfants ?;avec caries dentaires enfants ?;"{""criteres"": []}";;;base25000.db;standarddeepl;gpt41mini;37;;;avec caries dentaires enfants ;;87eb62f9-3a76-4f02-b87c-aa8d0d7eaf03;127.0.0.1;;;
search.py;05/01/2026 01:54;134;en;en;deepl;of more of 16.614 years men with hollowness ?;of more of 16.614 years men with hollowness ?;"{""criteres"": []}";;;base25000.db;standarddeepl;gpt41mini;112;Béance;;of more of 16.614 years men wi;;7af8dcd4-3968-4134-bc96-50847b54d6be;192.168.1.102;👎;Trop de patients;Résultats non filtrés correctement.
search.py;05/01/2026 01:56;1440;ja;ja;glossaire_resolution;男性 ?;男性 ?;"{""criteres"": []}";;;base25000.db;standarddeepl;gpt41mini;18;;;;;e4a3c058-4927-428a-a8a0-f4bafbae9b88;192.168.1.109;;;
search.py;05/01/2026 02:09;75;Auto;fr;glossaire_fr;Nombre de patients de moins de 18.164 ans ?;Nombre de patients de moins de 18.164 ans ?;"{""criteres"": []}";;;base25000.db;standarddeepl;gpt41mini;21;Classe II;;;;72d6079c-4fb3-46cf-b61a-8d2dd10c4ccd;192.168.1.192;;;
search.py;05/01/2026 02:16;4575;ja;ja;glossaire_resolution;Nombre より 患者 enfants と 頭囲測定 ?;Nombre より 患者 enfants と 頭囲測定 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;31;Bruxisme;;;;6a8132c0-ca93-4f71-a050-f84579c16fc3;127.0.0.1;👎;Pas assez de patients;Où sont passés mes patients ?
search.py;05/01/2026 02:20;572;en;en;deepl;of more of 5.109999999999999 years women with hollowness with lingual interposition ?;of more of 5.109999999999999 years women with hollowness with lingual interposition ?;"{""criteres"": []}";;;base25000.db;standarddeepl;gpt41mini;69;;;;;e83d2cf0-7d8b-4ea4-94e4-eee8471c7dc9;127.0.0.1;👎;Bug IHM;Erreur d'affichage des résultats.
search.py;05/01/2026 02:29;3723;Auto;fr;glossaire_fr;hommes avec bruxisme ?;hommes avec bruxisme ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;60;Supraclusion;;;;da114cf4-29b9-447a-8e38-90f1734873cd;127.0.0.1;👎;Pas assez de patients;Je sais qu'il y a plus de patients.
search.py;05/01/2026 02:37;1815;Auto;fr;glossaire_fr;adultes hommes ?;adultes hommes ?;"{""criteres"": []}";;;base25000.db;standarddeepl;gpt41mini;24;;;adultes hommes ?;;6997d9f0-f92a-4e10-9ddd-d83cf4204a15;127.0.0.1;👍;;Résultats très pertinents, merci !
search.py;05/01/2026 02:44;1590;Auto;fr;glossaire_fr;hommes avec bruxisme diurne avec interposition linguale enfants ?;hommes avec bruxisme diurne avec interposition linguale enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;60;Bruxisme;;;;2c65d820-910b-41cf-8d05-c8458c9dd9e8;127.0.0.1;👍;;Très bien, continue comme ça !
search.py;05/01/2026 02:50;59;Auto;fr;glossaire_fr;de moins de 14.425 ans avec empreinte hommes avec béance ?;de moins de 14.425 ans avec empreinte hommes avec béance ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;60;Classe II;;;;356555e6-6005-4ea6-b080-522642756b6c;192.168.1.104;;;
search.py;05/01/2026 02:50;1292;Auto;fr;glossaire_fr;Combien de patients avec niti enfants ?;Combien de patients avec niti enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;iadeepl;gpt41mini;99;Bruxisme;;combien de patients avec niti ;;7caaafa8-5b31-474c-9d3b-560758739e9a;192.168.1.176;👎;Bug IHM;Le scroll ne marche pas.
search.py;05/01/2026 02:58;1540;Auto;fr;glossaire_fr;femmes ?;femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;5;;;;;a865d789-a803-4428-ae1d-c9179d100dca;127.0.0.1;;;
search.py;05/01/2026 02:58;74;Auto;fr;glossaire_fr;Combien de patients avec bruxisme de moins de 10 ans ?;Combien de patients avec bruxisme de moins de 10 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;iadeepl;gpt41mini;51;;;;;05124192-6bfb-4559-a9ab-fe3fd83c70af;127.0.0.1;👍;;Exactement les patients attendus.
search.py;05/01/2026 03:02;1616;Auto;fr;glossaire_fr;Nombre de patients femmes avec béance gauche ?;Nombre de patients femmes avec béance gauche ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;iadeepl;gpt41mini;1;Supraclusion;;;;fd667fba-79ed-425f-80af-afcac71a849a;127.0.0.1;;;
search.py;05/01/2026 03:14;2322;en;en;glossaire_resolution;how many of patients with transposition moderate|diurnal adults with bruxism women ?;how many of patients with transposition moderate|diurnal adults with bruxism women ?;"{""criteres"": []}";;;base25000.db;standardia;gpt41mini;7;Supraclusion;;;;6830584b-8751-4166-8e1c-e3300cfe9b29;127.0.0.1;;;
search.py;05/01/2026 03:17;1169;Auto;fr;glossaire_fr;de plus de 3.4689999999999994 ans avec béance hommes ?;de plus de 3.4689999999999994 ans avec béance hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;iadeepl;gpt41mini;16;;;;;b07e6d09-48bd-43ee-aeba-3c0fc56775f1;127.0.0.1;👍;;Excellent ! Exactement ce que je cherchais.
search.py;05/01/2026 03:25;1111;ja;ja;glossaire_resolution;と 歯肉炎 男性 ?;と 歯肉炎 男性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;21;;;と 歯肉炎 男性 ?;;6ddea0b8-855a-4502-99df-663ca0eb101c;127.0.0.1;👎;Autre;Résultats incohérents.
search.py;05/01/2026 03:57;704;Auto;fr;glossaire_fr;avec béance hommes ?;avec béance hommes ?;"{""criteres"": []}";;;base25000.db;iadeepl;gpt41mini;85;Infraclusion;;;;a33430c5-a4c1-4c9d-946c-487be1fb7682;127.0.0.1;👎;Bug IHM;Les filtres ne fonctionnent pas.
search.py;05/01/2026 04:09;1458;ja;ja;deepl;と 歯髄壊死 一方的 より もっと見る より 7.651999999999999 年 ?;と 歯髄壊死 一方的 より もっと見る より 7.651999999999999 年 ?;"{""criteres"": []}";;;base25000.db;standardia;gpt41mini;12;Classe II;;;;23a6578e-e2fc-4724-be17-1d1e6754b220;127.0.0.1;👍;;Top, rien à redire.
search.py;05/01/2026 04:15;1977;Auto;fr;glossaire_fr;Nombre de patients de plus de 12.959 ans avec béance hommes ?;Nombre de patients de plus de 12.959 ans avec béance hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standardia;gpt41mini;12;;;;;4cdc3184-4c22-443c-900f-06febc203e1d;127.0.0.1;;;
search.py;05/01/2026 04:15;1708;ja;ja;deepl;Nombre より 患者 より 未満 14.459 年 女性 と ストリップ ?;Nombre より 患者 より 未満 14.459 年 女性 と ストリップ ?;"{""criteres"": []}";;;base25000.db;standarddeepl;gpt41mini;78;;;nombre より 患者 より 未満 14.459 年 女性;;fe9e6341-8790-40a6-9dc4-846e536d0d1c;127.0.0.1;👎;Autre;Je ne comprends pas les résultats.
search.py;05/01/2026 04:17;1385;Auto;fr;glossaire_fr;avec débandage femmes ?;avec débandage femmes ?;"{""criteres"": []}";;;base25000.db;iadeepl;gpt41mini;20;;;;;b0d2c333-cde5-436f-87c2-e51a652d0e52;127.0.0.1;👍;;Bravo, ça fonctionne parfaitement.
search.py;05/01/2026 04:54;556;ja;ja;glossaire_resolution;より もっと見る より 16.614 年 男性 と がらんどう ?;より もっと見る より 16.614 年 男性 と がらんどう ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;79;Supraclusion;;;;ad7f4676-5388-485c-af88-416c9a55b455;127.0.0.1;;;
search.py;05/01/2026 04:56;68;Auto;fr;glossaire_fr;avec ef de plus de 10.405 ans ?;avec ef de plus de 10.405 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;iadeepl;gpt41mini;1;Béance;;;;de5eee1f-0a17-4823-ac93-6e3f38598ed6;127.0.0.1;;;
search.py;05/01/2026 04:57;646;Auto;fr;glossaire_fr;femmes ?;femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;3;Bruxisme;;;;8caa8d7d-b11a-41ae-8921-5ca56b991cb1;192.168.1.58;;;
search.py;05/01/2026 04:57;42;en;en;deepl;Nombre of patients men ?;Nombre of patients men ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standardia;gpt41mini;18;Bruxisme;;nombre of patients men ?;;c772adfd-959a-4d84-ba3d-23fdc463a780;192.168.1.100;👎;Autre;Comportement bizarre.
search.py;05/01/2026 05:19;4351;en;en;glossaire_resolution;with meniscal dislocation men ?;with meniscal dislocation men ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;33;;;;;a7db643f-c354-4bd4-a919-fd67ed8b492e;127.0.0.1;👎;Autre;Besoin d'aide pour comprendre.
search.py;05/01/2026 05:30;1594;Auto;fr;glossaire_fr;Nombre de patients avec plaque papillon ?;Nombre de patients avec plaque papillon ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;38;Supraclusion;;nombre de patients avec plaque;;2445f9a7-abcd-4007-92c2-3b36bb1786a1;127.0.0.1;👎;Bug IHM;Affichage cassé sur mobile.
search.py;05/01/2026 05:31;12;Auto;fr;glossaire_fr;avec occlusion inversée hommes ?;avec occlusion inversée hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standardia;gpt41mini;13;;;;;30861022-2cad-44b2-a089-aab4d96cc914;127.0.0.1;👍;;Parfait, recherche rapide et efficace.
search.py;05/01/2026 05:31;1167;en;en;deepl;with undercover adults with hollowness with angle class i ?;with undercover adults with hollowness with angle class i ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standardia;gpt41mini;24;;;with undercover adults with ho;;25c1e5aa-40c2-47b0-8fb3-bef48c1a8653;127.0.0.1;;;
search.py;05/01/2026 05:42;1018;Auto;fr;glossaire_fr;femmes ?;femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standarddeepl;gpt41mini;105;Infraclusion;;femmes ?;;f405865c-4a9c-4642-917c-0c8231e4cc44;127.0.0.1;👍;;Génial, gain de temps énorme.
search.py;05/01/2026 05:53;1836;Auto;fr;glossaire_fr;adultes avec infraclusion ?;adultes avec infraclusion ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standardia;gpt41mini;135;Bruxisme;;;;b7e44bc1-f1e4-4d2f-8d75-352893312dfb;192.168.1.171;👎;Trop de patients;Filtres insuffisants.
search.py;05/01/2026 06:02;3098;ja;ja;glossaire_resolution;女性 ?;女性 ?;"{""criteres"": []}";;;base25000.db;iadeepl;gpt41mini;69;Bruxisme;;女性 ?;;1d13c618-a0c5-44f0-b8c9-8ee0b32423a3;127.0.0.1;;;
search.py;05/01/2026 06:05;1472;en;en;deepl;of less than 22.224 years women with butterfly plate ?;of less than 22.224 years women with butterfly plate ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;iadeepl;gpt41mini;43;Infraclusion;;;;67ee5e4b-d96c-4fcb-8a16-c7a198f2fa72;127.0.0.1;👍;;Résultats très pertinents, merci !
search.py;05/01/2026 06:28;59;Auto;fr;glossaire_fr;Nombre de patients enfants avec céphalométrie ?;Nombre de patients enfants avec céphalométrie ?;"{""criteres"": []}";;;base25000.db;iadeepl;gpt41mini;11;;;;;b0eef2ed-0553-49e3-aac1-d5d25079d4dc;127.0.0.1;;;
search.py;05/01/2026 06:30;4845;Auto;fr;glossaire_fr;de moins de 19.417 ans avec classe i squelettique ?;de moins de 19.417 ans avec classe i squelettique ?;"{""criteres"": []}";;;base25000.db;standardia;gpt41mini;18;;;;;b9993c07-1339-49c0-a95a-f47d11386649;127.0.0.1;👎;Trop de patients;La recherche est trop large.
search.py;05/01/2026 06:55;1212;ja;ja;deepl;Nombre より 患者 と ファンプレート と クラスIIの骨格 enfants ?;Nombre より 患者 と ファンプレート と クラスIIの骨格 enfants ?;"{""criteres"": []}";;;base25000.db;standardia;gpt41mini;15;Supraclusion;;;;576990bd-5516-47b4-9d8e-2def429cc3bf;192.168.1.161;👎;Pas assez de patients;Aucun patient trouvé alors qu'il y en a.
search.py;05/01/2026 07:05;138;en;en;glossaire_resolution;Nombre of patients women with hollowness left ?;Nombre of patients women with hollowness left ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standardia;gpt41mini;10;Classe II;;;;175b702f-5a01-4655-a7ed-044c0f8790c9;127.0.0.1;👍;;Résultats précis et rapides.
search.py;05/01/2026 07:06;1481;en;en;glossaire_resolution;of more of 10.845 years ?;of more of 10.845 years ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;iadeepl;gpt41mini;27;Supraclusion;;;;fc903509-6e37-4bb7-b2f7-d08e2da441a0;127.0.0.1;👎;Trop de patients;Liste interminable de patients.
